Index,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
41.0,1.9996757496994356e-17,2.355575431638657e-17,2.7737079696882755e-17,3.264756046804396e-17,3.841200862289109e-17,4.517618806308606e-17,5.311026028349049e-17,6.241278456627808e-17,7.331535989182534e-17,8.608800915648452e-17,1.0104542167073784e-16,1.185541875858034e-16,1.3904117819420748e-16,1.6300324934826535e-16,1.9101847197092657e-16,2.237591242870371e-16,2.6200671553877784e-16,3.0666935120315806e-16,3.588017958255338e-16,4.196286423439406e-16,4.905710571392848e-16,5.732776390677643e-16,6.696600096192149e-16,7.819338414656089e-16,9.12666135567579e-16,1.0648296744505923e-15,1.2418657132362516e-15,1.4477561227707994e-15,1.6871063732821055e-15,1.9652409453007672e-15,2.2883129803602737e-15
40.0,1.0104542167073784e-16,1.185541875858034e-16,1.3904117819420748e-16,1.6300324934826535e-16,1.9101847197092657e-16,2.237591242870371e-16,2.6200671553877784e-16,3.0666935120315806e-16,3.588017958255338e-16,4.196286423439406e-16,4.905710571392848e-16,5.732776390677643e-16,6.696600096192149e-16,7.819338414656089e-16,9.12666135567579e-16,1.0648296744505923e-15,1.2418657132362516e-15,1.4477561227707994e-15,1.6871063732821055e-15,1.9652409453007672e-15,2.2883129803602737e-15,2.6634302409265407e-15,3.0987997412572063e-15,3.603893743146939e-15,4.189640188070723e-15,4.8686410660580194e-15,5.655422708441651e-15,6.566722543997747e-15,7.621817484448564e-15,8.842899815428513e-15,1.0255507273593362e-14
39.0,4.905710571392848e-16,5.732776390677643e-16,6.696600096192149e-16,7.819338414656089e-16,9.12666135567579e-16,1.0648296744505923e-15,1.2418657132362516e-15,1.4477561227707994e-15,1.6871063732821055e-15,1.9652409453007672e-15,2.2883129803602737e-15,2.6634302409265407e-15,3.0987997412572063e-15,3.603893743146939e-15,4.189640188070723e-15,4.8686410660580194e-15,5.655422708441651e-15,6.566722543997747e-15,7.621817484448564e-15,8.842899815428513e-15,1.0255507273593362e-14,1.1889014901699296e-14,1.3777197304797428e-14,1.5958871097456372e-14,1.847862865127327e-14,2.1387675743083278e-14,2.4744787388755987e-14,2.8617398049404134e-14,3.308284454322206e-14,3.82297824172329e-14,4.415979926274278e-14
38.0,2.2883129803602737e-15,2.6634302409265407e-15,3.0987997412572063e-15,3.603893743146939e-15,4.189640188070723e-15,4.8686410660580194e-15,5.655422708441651e-15,6.566722543997747e-15,7.621817484448564e-15,8.842899815428513e-15,1.0255507273593362e-14,1.1889014901699296e-14,1.3777197304797428e-14,1.5958871097456372e-14,1.847862865127327e-14,2.1387675743083278e-14,2.4744787388755987e-14,2.8617398049404134e-14,3.308284454322206e-14,3.82297824172329e-14,4.415979926274278e-14,5.098925153403213e-14,5.885135489393405e-14,6.789856200955458e-14,7.830526610899034e-14,9.027087354411035e-14,1.0402329415054379e-13,1.1982290442671937e-13,1.3796704555004523e-13,1.5879512610021174e-13,1.8269440816729187e-13
37.0,1.0255507273593362e-14,1.1889014901699296e-14,1.3777197304797428e-14,1.5958871097456372e-14,1.847862865127327e-14,2.1387675743083278e-14,2.4744787388755987e-14,2.8617398049404134e-14,3.308284454322206e-14,3.82297824172329e-14,4.415979926274278e-14,5.098925153403213e-14,5.885135489393405e-14,6.789856200955458e-14,7.830526610899034e-14,9.027087354411035e-14,1.0402329415054379e-13,1.1982290442671937e-13,1.3796704555004523e-13,1.5879512610021174e-13,1.8269440816729187e-13,2.10106565397073e-13,2.4153511259156346e-13,2.775538188760496e-13,3.188162303176777e-13,3.6606644340311556e-13,4.201512881413882e-13,4.820340989596455e-13,5.528102732335888e-13,6.337248414941876e-13,7.261923003583575e-13
36.0,4.415979926274278e-14,5.098925153403213e-14,5.885135489393405e-14,6.789856200955458e-14,7.830526610899034e-14,9.027087354411035e-14,1.0402329415054379e-13,1.1982290442671937e-13,1.3796704555004523e-13,1.5879512610021174e-13,1.8269440816729187e-13,2.10106565397073e-13,2.4153511259156346e-13,2.775538188760496e-13,3.188162303176777e-13,3.6606644340311556e-13,4.201512881413882e-13,4.820340989596455e-13,5.528102732335888e-13,6.337248414941876e-13,7.261923003583575e-13,8.318189893532119e-13,9.524283263831315e-13,1.090089254003655e-12,1.2471482903319651e-12,1.426265624799215e-12,1.6304557505400127e-12,1.86313318257517e-12,2.1281638746867275e-12,2.429923018681548e-12,2.773359988330624e-12
35.0,1.8269440816729187e-13,2.10106565397073e-13,2.4153511259156346e-13,2.775538188760496e-13,3.188162303176777e-13,3.6606644340311556e-13,4.201512881413882e-13,4.820340989596455e-13,5.528102732335888e-13,6.337248414941876e-13,7.261923003583575e-13,8.318189893532119e-13,9.524283263831315e-13,1.090089254003655e-12,1.2471482903319651e-12,1.426265624799215e-12,1.6304557505400127e-12,1.86313318257517e-12,2.1281638746867275e-12,2.429923018681548e-12,2.773359988330624e-12,3.1640712774658256e-12,3.608382378404967e-12,4.113439654035594e-12,4.687313375586415e-12,5.3391132295257035e-12,6.0791177424289075e-12,6.9189192334556875e-12,7.871586081802878e-12,8.95184429282738e-12,1.0176280563290113e-11
34.0,7.261923003583575e-13,8.318189893532119e-13,9.524283263831315e-13,1.090089254003655e-12,1.2471482903319651e-12,1.426265624799215e-12,1.6304557505400127e-12,1.86313318257517e-12,2.1281638746867275e-12,2.429923018681548e-12,2.773359988330624e-12,3.1640712774658256e-12,3.608382378404967e-12,4.113439654035594e-12,4.687313375586415e-12,5.3391132295257035e-12,6.0791177424289075e-12,6.9189192334556875e-12,7.871586081802878e-12,8.95184429282738e-12,1.0176280563290113e-11,1.1563569285351241e-11,1.3134726192722204e-11,1.4913391643117006e-11,1.692614685142237e-11,1.920286674062467e-11,2.177711346554128e-11,2.4686575091112566e-11,2.797355437601225e-11,3.1685513127528985e-11,3.587567815928172e-11
33.0,2.773359988330624e-12,3.1640712774658256e-12,3.608382378404967e-12,4.113439654035594e-12,4.687313375586415e-12,5.3391132295257035e-12,6.0791177424289075e-12,6.9189192334556875e-12,7.871586081802878e-12,8.95184429282738e-12,1.0176280563290113e-11,1.1563569285351241e-11,1.3134726192722204e-11,1.4913391643117006e-11,1.692614685142237e-11,1.920286674062467e-11,2.177711346554128e-11,2.4686575091112566e-11,2.797355437601225e-11,3.1685513127528985e-11,3.587567815928172e-11,4.0603715503936103e-11,4.593648021364237e-11,5.19488498267708e-11,5.872465039647862e-11,6.635768487094586e-11,7.495287459352077e-11,8.462752576079786e-11,9.551273384564552e-11,1.077549402688548e-10,1.215176569964657e-10
32.0,1.0176280563290113e-11,1.1563569285351241e-11,1.3134726192722204e-11,1.4913391643117006e-11,1.692614685142237e-11,1.920286674062467e-11,2.177711346554128e-11,2.4686575091112566e-11,2.797355437601225e-11,3.1685513127528985e-11,3.587567815928172e-11,4.0603715503936103e-11,4.593648021364237e-11,5.19488498267708e-11,5.872465039647862e-11,6.635768487094586e-11,7.495287459352077e-11,8.462752576079786e-11,9.551273384564552e-11,1.077549402688548e-10,1.215176569964657e-10,1.3698337625971567e-10,1.5435568425141057e-10,1.738615994576041e-10,1.9575415824882356e-10,2.2031527249364614e-10,2.478588862830026e-10,2.787344613809488e-10,3.133308237626503e-10,3.5208040657971684e-10,3.9546392812489346e-10
31.0,3.587567815928172e-11,4.0603715503936103e-11,4.593648021364237e-11,5.19488498267708e-11,5.872465039647862e-11,6.635768487094586e-11,7.495287459352077e-11,8.462752576079786e-11,9.551273384564552e-11,1.077549402688548e-10,1.215176569964657e-10,1.3698337625971567e-10,1.5435568425141057e-10,1.738615994576041e-10,1.9575415824882356e-10,2.2031527249364614e-10,2.478588862830026e-10,2.787344613809488e-10,3.133308237626503e-10,3.5208040657971684e-10,3.9546392812489346e-10,4.440155468715802e-10,4.983285394590197e-10,5.59061551603093e-10,6.269454763583935e-10,7.027910189640867e-10,7.8749701269997e-10,8.820595557874616e-10,9.87582045422088e-10,1.105286191549945e-09,1.2365241000331692e-09
30.0,1.215176569964657e-10,1.3698337625971567e-10,1.5435568425141057e-10,1.738615994576041e-10,1.9575415824882356e-10,2.2031527249364614e-10,2.478588862830026e-10,2.787344613809488e-10,3.133308237626503e-10,3.5208040657971684e-10,3.9546392812489346e-10,4.440155468715802e-10,4.983285394590197e-10,5.59061551603093e-10,6.269454763583935e-10,7.027910189640867e-10,7.8749701269997e-10,8.820595557874616e-10,9.87582045422088e-10,1.105286191549945e-09,1.2365241000331692e-09,1.382791522422482e-09,1.5457423777045812e-09,1.7272046601561976e-09,1.9291978568546696e-09,2.153952008508655e-09,2.40392855812565e-09,2.68184314367095e-09,2.990690503343194e-09,3.333771675444565e-09,3.714723689110586e-09
29.0,3.9546392812489346e-10,4.440155468715802e-10,4.983285394590197e-10,5.59061551603093e-10,6.269454763583935e-10,7.027910189640867e-10,7.8749701269997e-10,8.820595557874616e-10,9.87582045422088e-10,1.105286191549945e-09,1.2365241000331692e-09,1.382791522422482e-09,1.5457423777045812e-09,1.7272046601561976e-09,1.9291978568546696e-09,2.153952008508655e-09,2.40392855812565e-09,2.68184314367095e-09,2.990690503343194e-09,3.333771675444565e-09,3.714723689110586e-09,4.1375519574393024e-09,4.606665600878421e-09,5.126915946149186e-09,5.703638464567962e-09,6.342698433431951e-09,7.0505406252280886e-09,7.834243351869618e-09,8.701577215030232e-09,9.661068938999347e-09,1.0722070689395246e-08
28.0,1.2365241000331692e-09,1.382791522422482e-09,1.5457423777045812e-09,1.7272046601561976e-09,1.9291978568546696e-09,2.153952008508655e-09,2.40392855812565e-09,2.68184314367095e-09,2.990690503343194e-09,3.333771675444565e-09,3.714723689110586e-09,4.1375519574393024e-09,4.606665600878421e-09,5.126915946149186e-09,5.703638464567962e-09,6.342698433431951e-09,7.0505406252280886e-09,7.834243351869618e-09,8.701577215030232e-09,9.661068938999347e-09,1.0722070689395246e-08,1.1894835309615505e-08,1.3190597937150456e-08,1.4621664493906978e-08,1.6201507578562688e-08,1.794487032476664e-08,1.9867878826798237e-08,2.1988163774164063e-08,2.4324991978626403e-08,2.689940852138884e-08,2.9734390294685954e-08
27.0,3.714723689110586e-09,4.1375519574393024e-09,4.606665600878421e-09,5.126915946149186e-09,5.703638464567962e-09,6.342698433431951e-09,7.0505406252280886e-09,7.834243351869618e-09,8.701577215030232e-09,9.661068938999347e-09,1.0722070689395246e-08,1.1894835309615505e-08,1.3190597937150456e-08,1.4621664493906978e-08,1.6201507578562688e-08,1.794487032476664e-08,1.9867878826798237e-08,2.1988163774164063e-08,2.4324991978626403e-08,2.689940852138884e-08,2.9734390294685954e-08,3.285501176090148e-08,3.6288623803640605e-08,4.006504659896985e-08,4.421677749136842e-08,4.877921491786713e-08,5.3790899485430465e-08,5.9293773370905555e-08,6.53334592798655e-08,7.195956027042507e-08,7.92259818206415e-08
