0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308,0.3308
0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162,0.4162
0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197,0.5197
0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456,0.6456
0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967,0.7967
0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594,0.9594
1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154,1.1154
1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581,1.2581
1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856,1.3856
1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948,1.4948
1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849,1.5849
1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564,1.6564
1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099,1.7099
1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471,1.7471
1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696,1.7696
1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804
1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830,1.7830
