400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
0.7725677,0.7193756,0.9012299,0.9485474,0.9552612,0.9571075,0.9565735,0.9566193,0.9485168,0.8756256,0.9366608,0.8707123,0.8305969,0.8581696,0.8540344,0.8107147,0.7618256,0.7141724,0.7921753,0.8895111,0.8957672,0.9321136,0.9581451,0.962677,0.9200592,0.940155,0.9493408,0.9267273,0.9369812,0.9376831,0.90448
0.7713318,0.7195892,0.901474,0.9488068,0.9555359,0.9573822,0.9568481,0.9568787,0.9598083,0.9073792,0.9472046,0.8996124,0.8535919,0.8723297,0.8580475,0.8284912,0.7775421,0.7325287,0.815033,0.912262,0.9077301,0.9448395,0.9607239,0.9647064,0.9385376,0.9451752,0.954071,0.9371796,0.9509277,0.9475403,0.9204865
0.7733459,0.7196503,0.9015656,0.9488983,0.9556122,0.9574738,0.9569397,0.9569702,0.9598999,0.914978,0.9492493,0.9081726,0.86409,0.8760986,0.8693085,0.8279572,0.7773285,0.7245331,0.818634,0.9127655,0.9197388,0.9470215,0.9608154,0.964798,0.9441528,0.9526367,0.9588165,0.9438782,0.954895,0.9514008,0.9291382
0.7731018,0.7194214,0.9012604,0.9485931,0.955307,0.9571533,0.9566193,0.956665,0.9595947,0.9088287,0.9495544,0.9142303,0.8635712,0.8782501,0.8670197,0.8318024,0.7900085,0.7388306,0.8188324,0.9194641,0.9231567,0.9494324,0.960495,0.9644775,0.9486389,0.9571686,0.9591217,0.9453583,0.9592743,0.955658,0.9372406
0.7732391,0.7195587,0.9014282,0.948761,0.9554901,0.9573364,0.9568024,0.9568329,0.9597626,0.9205933,0.9542236,0.9183807,0.8729095,0.8996124,0.8839722,0.8416443,0.7959747,0.7405396,0.8308868,0.9254608,0.9324341,0.95578,0.9606781,0.9646606,0.9509888,0.9591064,0.9593048,0.9491272,0.9604797,0.9577026,0.9394836
0.7732086,0.7195282,0.901413,0.9487305,0.9554596,0.9573059,0.9567719,0.9568024,0.9597321,0.9165497,0.9519653,0.9121857,0.8646851,0.8877411,0.884201,0.8371735,0.789856,0.733902,0.8254395,0.9311218,0.9366913,0.9530945,0.9606476,0.9646301,0.9504242,0.9594727,0.9592743,0.9485931,0.9604492,0.9566345,0.9391785
0.7732391,0.7195587,0.9014282,0.948761,0.9554901,0.9573364,0.9568024,0.9568329,0.9597626,0.9335022,0.9557037,0.9302826,0.8858795,0.9042664,0.9016724,0.848938,0.8042603,0.7444153,0.8278809,0.9317627,0.9374542,0.9528198,0.9606781,0.9646606,0.9517365,0.9595337,0.9593048,0.9517365,0.9612732,0.9577026,0.9415588
0.7732086,0.7195129,0.9013977,0.9487152,0.9554443,0.9572906,0.9567566,0.9567871,0.9597168,0.917038,0.9482269,0.9112701,0.8727112,0.8915253,0.8872986,0.8431549,0.8047638,0.737442,0.8213654,0.9330444,0.9330292,0.9529266,0.9606323,0.9646149,0.9483032,0.9562531,0.959259,0.9469299,0.9600983,0.956955,0.937912
0.772934,0.7192688,0.9010773,0.9483948,0.9551086,0.956955,0.9564362,0.9564667,0.9593964,0.9113312,0.9486694,0.9058685,0.8651733,0.8919373,0.8861389,0.8419647,0.8037415,0.7447815,0.8339386,0.9326324,0.930954,0.9526825,0.9602966,0.9642792,0.9498596,0.9568939,0.9589233,0.9457092,0.9572754,0.9567108,0.9342804
